団体コード,団体名,自治体サイトのオープンデータページURL,オープンデータ掲載サイトのURL1,オープンデータ掲載サイトのURL1の名称,オープンデータ掲載サイトのURL1の概要,オープンデータ掲載サイトのURL2,オープンデータ掲載サイトのURL2の名称,オープンデータ掲載サイトのURL2の概要,オープンデータ掲載サイトのURL3,オープンデータ掲載サイトのURL3の名称,オープンデータ掲載サイトのURL3の概要,初回登録日,更新日,主な分類,API有無,ライセンス
292095,奈良県生駒市,https://www.city.ikoma.lg.jp/0000024987.html,https://odcs.bodik.jp/292095/,生駒市オープンデータポータルサイト,避難所、AED、公共施設の位置情報や、ごみ取集日、コミュニティバス時刻表などを掲載。,,,,,,,,2025/6/16,人口・世帯、企業・家計・経済、住宅・土地・建設、運輸・観光、教育・文化・スポーツ・生活、行財政、司法・安全・環境、社会保障・衛生、その他、農林水産業、,有,CC-BY
292109,奈良県香芝市,http://www.city.kashiba.lg.jp/shisei/0000013014.html,http://www.city.kashiba.lg.jp/shisei/0000013014.html,香芝市公式サイト,香芝市が保有する情報をオープンデータとして公開しています。,,,,,,,2021/3/31,,防災,無,CC-BY
292117,奈良県葛城市,https://www.city.katsuragi.nara.jp/soshiki/johosuishinka/2/1064.html,https://www.city.katsuragi.nara.jp/soshiki/johosuishinka/2/1064.html,葛城市オープンデータ,葛城市ホームページ,,,,,,,,2025/10/7,人口・世帯、行財政、その他、,無,CC-BY
292125,奈良県宇陀市,http://www.city.uda.nara.jp/kouhoujouhou/databank/od.html,http://www.city.uda.nara.jp/kouhoujouhou/databank/od.html,宇陀市データライブラリ  オープンデータ公開ページ（XML・CSV変換データ）,宇陀市が所有する情報のうち二次利用が可能であると判断したものについて、順次オープンデータ化し、宇陀市公式ホームページに掲載していきます。,,,,,,,,,人口・世帯、教育・文化・スポーツ・生活、司法・安全・環境、住民向け情報(暮らしの情報)、救急・消防,無,CC-BY
293229,奈良県山添村,https://www.vill.yamazoe.nara.jp/life/yamazoe-opendata,https://www.vill.yamazoe.nara.jp/life/yamazoe-opendata,山添村公式ホームページ,世界最先端デジタル国家創造宣言・官民データ活用推進基本計画」に基づき「山添村オープンデータ」を公開します。,,,,,,,2020/1/15,,生活、安全,無,CC-BY
293431,奈良県三郷町,https://www.town.sango.nara.jp/soshiki/4/2070.html,https://odcs.bodik.jp/293431/,三郷町オープンデータカタログサイト,公共データの活用促進を図るため、三郷町が保有する様々なデータのうち、個人情報など公開できないものを除き、二次利用が可能な「オープンデータ」として公開するもの,,,,,,,2020/3/31,2025/9/17,人口・世帯、住宅・土地・建設、運輸・観光、教育・文化・スポーツ・生活、行財政、司法・安全・環境、社会保障・衛生、その他、,有,PDL
293440,奈良県斑鳩町,http://www.town.ikaruga.nara.jp/0000001682.html,http://www.town.ikaruga.nara.jp/0000001682.html,斑鳩町オープンデータライブラリ,斑鳩町が保有する情報のオープンデータ化を進めていくとともに、 利活用に向けた取り組みを行っていきます。,,,,,,,2020/4/22,,人口・世帯、運輸・観光、教育・文化・スポーツ・生活、行財政、社会保障・衛生、その他,無,CC-BY 
293458,奈良県安堵町,http://www.town.ando.nara.jp/contents_detail.php?co=kak&frmId=2218,,,,,,,,,,2019/9/17,,,,
293610,奈良県川西町,https://www.town.nara-kawanishi.lg.jp/category_list.php?frmCd=19-17-2-0-0,https://www.town.nara-kawanishi.lg.jp/category_list.php?frmCd=19-17-2-0-0,川西町オープンデータ,本町が保有するデータのうち、個人情報など公開できないものを除き、二次利用が可能な「オープンデータ」として公開していきます。,,,,,,,2021/3/22,,人口・世帯,無,CC-BY
293628,奈良県三宅町,https://www.town.miyake.lg.jp/opendata/opendata.html,https://www.town.miyake.lg.jp/opendata/opendata.html,三宅町オープンデータ,オープンデータ化を進めていくとともに、利活用に向けた取組を行っていきます。,,,,,,,,,人口・世帯、行財政、司法・安全・環境、子育て、教育、防災、施設、組織・体制,無,CC-BY
293636,奈良県田原本町,http://www.town.tawaramoto.nara.jp/gyosei/open_data/index.html,https://www.town.tawaramoto.nara.jp/gyosei/open_data/open_data_list/index.html,,,,,,,,,2019/9/17,,,,
293857,奈良県曽爾村,https://www.vill.soni.nara.jp/forms/info/info.aspx?info_id=47770,https://www.vill.soni.nara.jp/forms/info/info.aspx?info_id=47770,曽爾村オープンデータ,曽爾村オープンデータ,,,,,,,2021/1/7,,指定緊急避難場所一覧,無,CC-BY
293865,奈良県御杖村,https://www.vill.mitsue.nara.jp/kurashi/annai/somuka/2/opendata/1808.html,https://www.vill.mitsue.nara.jp/kurashi/annai/somuka/2/opendata/1808.html,御杖村オープンデータ,御杖村オープンデータの公開,,,,,,,2021/1/12,,"司法・安全・環境,防災",無,CC-BY
294012,奈良県高取町,http://www.town.takatori.nara.jp/contents_detail.php?co=cat&frmId=844&frmCd=3-14-0-0-0,http://www.town.takatori.nara.jp/category_list.php?frmCd=3-14-0-0-0,高取町オープンデータ,公共データの活用促進を図るため、高取町が保有するさまざまなデータのうち、個人情報など公開できないものを除き、二次利用が可能な「オープンデータ」として公開しています。,,,,,,,,,住民向け情報(暮らしの情報)、防災,無,CC-BY
294021,奈良県明日香村,https://asukamura.jp/open_data/index.html,https://asukamura.jp/open_data/index.html,明日香村オープンデータ,公共データの活用促進を図るため、村が保有するデータの一部を「オープンデータ」として公開しています。,,,,,,,2020/9/25,,住民向け情報（暮らしの情報）、防災、情報通信、,無,CC-BY
294241,奈良県上牧町,https://www.town.kanmaki.nara.jp/town/opendata,https://www.town.kanmaki.nara.jp/town/opendata,上牧町オープンデータ,本町では、公共データの活用促進を図るため、町が保有する様々なデータのうち、個人情報など公開できないものを除き、二次利用が可能なデータを「オープンデータ」として公開しています。,,,,,,,2020/3/31,,住民向け情報(暮らしの情報)、防災 ,無,CC-BY 
294250,奈良県王寺町,https://www.town.oji.nara.jp/cyoseijyoho/3862.html,https://www.town.oji.nara.jp/cyoseijyoho/3862.html,王寺町オープンデータ,本町においてもオープンデータ化を進めていくとともに、利活用に向けた取組を行っていきます。,,,,,,,2020/7/17,,情報通信・科学技術,無,CC-BY
294268,奈良県広陵町,https://www.town.koryo.nara.jp/contents_detail.php?co=kak&frmId=4178,https://www.town.koryo.nara.jp/contents_detail.php?co=kak&frmId=4178,広陵町公式ホームページ,広陵町が保有する情報をオープンデータとして公開しています。 ,,,,,,,2020/10/5,,防災、避難所一覧,無,CC-BY
294276,奈良県河合町,https://www.town.kawai.nara.jp/kakuka/somu/seisakutyousei/2_1/1913.html,https://www.town.kawai.nara.jp/kakuka/somu/seisakutyousei/2_1/1913.html,河合町オープンデータ,河合町の自治体公式HP,,,,,,,2020/10/26,2025/9/18,司法・安全・環境、,無,CC-BY
294411,奈良県吉野町,http://www.town.yoshino.nara.jp/chosei/open-data/,http://www.town.yoshino.nara.jp/chosei/open-data/,吉野町オープンデータ,公共データの活用促進を図るため、町が保有するさまざまなデータのうち、個人情報など公開できないものを除き、二次利用が可能な「オープンデータ」として公開しています。,,,,,,,2020/6/2,,住民向け情報（暮らしの情報）、防災,無,CC-BY
294420,奈良県大淀町,http://www.town.oyodo.lg.jp/contents_detail.php?co=new&frmId=1163,http://www.town.oyodo.lg.jp/contents_detail.php?co=new&frmId=1163,大淀町オープンデータ,大淀町が保有する情報をオープンデータとして公開しています。,,,,,,,2021/2/5,,行政情報 ,無 ,CC-BY
294438,奈良県下市町,https://www.town.shimoichi.lg.jp/0000000978.html,https://www.town.shimoichi.lg.jp/0000000978.html,下市町オープンデータの公開について,本町では、公共データの活用促進を図るため、町が保有するさまざまなデータのうち、個人情報など公開できないものを除き、二次利用が可能な「オープンデータ」として公開しています。,,,,,,,2020/6/23,,防災,無,CC-BY
294446,奈良県黒滝村,https://www.vill.kurotaki.nara.jp/profile/open_data/,https://www.vill.kurotaki.nara.jp/gyosei/open_data/,,,,,,,,,2020/2/27,,,,
294462,奈良県天川村,http://www.vill.tenkawa.nara.jp/office/news/7332,http://www.vill.tenkawa.nara.jp/office/news/7332,天川村公式オープンデータ,オープンデータ公開,,,,,,,2020/12/24,,防災,無,CC-BY
294471,奈良県野迫川村,https://www.vill.nosegawa.nara.jp/top/village_government/opendata/index.html,https://www.vill.nosegawa.nara.jp/top/village_government/opendata/index.html,野迫川村オープンデータ,オープンデータ化を進めていくとともに、利活用に向けた取組を行っていきます。,,,,,,,2020/1/15,,生活、安全,無,CC-BY
294497,奈良県十津川村,https://www.vill.totsukawa.lg.jp/administration/gyousei/#a06,https://www.vill.totsukawa.lg.jp/administration/gyousei/#a06,十津川村オープンデータ,本村においてもオープンデータ化を進めていくとともに、利活用に向けた取組を行っていきます。,,,,,,,2021/4/5,,行政情報,無,CC-BY
294501,奈良県下北山村,http://www.vill.shimokitayama.nara.jp/about/post.html,http://www.vill.shimokitayama.nara.jp/about/post.html,下北山村公式ホームページ,下北山村公式ホームページ,,,,,,,2020/6/2,,防災,無,CC-BY
294527,奈良県川上村,http://www.vill.kawakami.nara.jp/life/docs/2020040100025/,http://www.vill.kawakami.nara.jp/life/docs/2020040100025/,川上村オープンデータ,オープンデータの公開,,,,,,,2020/4/22,,避難所一覧,無,政府標準利用規約（第 2.0 版）
294535,奈良県東吉野村,http://www.vill.higashiyoshino.nara.jp/life/opendata/,http://www.vill.higashiyoshino.nara.jp/life/opendata/,東吉野村オープンデータ,東吉野村が保有する情報をオープンデータとして公開しています。,,,,,,,2019/12/5,,司法・安全・環境、防災,無,CC-BY
302015,和歌山県和歌山市,http://www.city.wakayama.wakayama.jp/shisei/wakayama/1022424/,http://www.city.wakayama.wakayama.jp/shisei/wakayama/1022424/index.html,和歌山市オープンデータ,和歌山市が所有する各種データをオープンデータとして公開しています。,,,,,,,2019/6/17,,人口・世帯、運輸・観光、教育・文化・スポーツ・生活、行財政、司法・安全・環境,無,CC-BY
302023,和歌山県海南市,https://www.city.kainan.lg.jp/kakubusho/soumubu/kanzaijohoka/opendata.html,https://odcs.bodik.jp/302023/,海南市オープンデータカタログサイト,海南市が保有する様々なデータのうち、個人情報など公開できないものを除くデータについて、2次利用可能な形で公開します。,http://www.city.kainan.lg.jp/business/1411525750773.html,海南市オープンデータライブラリ,市が保有する様々なデータのうち、個人情報など公開できないものを除くデータについて、2次利用可能な形で積極的に公開します。,,,,,2023/4/4,司法・安全・環境,無,－
