product_id,city_queries,product_title,product_url,detail_status,section_count,positive_section_count,negative_section_count,neutral_section_count
6118203,후쿠오카,[후쿠오카 출발] 다자이후·유후인·벳푸 프라이빗 단독 차량투어｜한국어 기사 / 가족 맞춤,https://experiences.myrealtrip.com/products/6118203,ok,8,5,2,1
4779436,후쿠오카,후쿠오카 출발: 나가사키 1일 투어(영어 가이드),https://experiences.myrealtrip.com/products/4779436,ok,8,5,2,1
4944157,후쿠오카,～후쿠오카 출발!! 구마모토 애니 동상 5개와 구마모토성 투어～ 친구들을 만나러 가요 ㅎㅎ,https://experiences.myrealtrip.com/products/4944157,ok,8,5,2,1
4616642,후쿠오카,"후쿠오카 출발, 미야자키 타카치협곡 1일 프라이빗 투어 B-0074",https://experiences.myrealtrip.com/products/4616642,ok,8,5,2,1
5873893,후쿠오카,매력적인 규슈 후쿠오카&오이타 알찬 당일치기 여행,https://experiences.myrealtrip.com/products/5873893,ok,8,5,2,1
5894309,후쿠오카,큐슈 자연동물원 & 유후인 전일정 야생동물 여행（후쿠오카 출발）,https://experiences.myrealtrip.com/products/5894309,ok,8,5,2,1
6203791,후쿠오카,【후쿠오카 출발】오이타 벳푸 지옥온천・규슈 자연동물공원・유후인 당일 투어,https://experiences.myrealtrip.com/products/6203791,ok,8,5,2,1
6132234,후쿠오카,[2026 특정일 한정]후쿠오카 출발: 간몬해협 불꽃축제 1일투어,https://experiences.myrealtrip.com/products/6132234,ok,8,5,2,1
5867612,히로시마,간단히 말해서 히로시마 : 아침 자전거 모험,https://experiences.myrealtrip.com/products/5867612,ok,9,3,2,4
4192026,히로시마,"히로시마 일일관광 - 미야지마, 평화공원, 원폭돔, 히로시마성",https://experiences.myrealtrip.com/products/4192026,ok,8,5,2,1
5542733,히로시마,히로시마 카모츠루 사케 양조장 투어 & 사케 다이닝 체험,https://experiences.myrealtrip.com/products/5542733,ok,8,5,2,1
5526340,히로시마,히로시마 출발 시모세 미술관과 미야지마 1일 프라이빗 투어 / B-0841,https://experiences.myrealtrip.com/products/5526340,ok,8,5,2,1
5526367,히로시마,토끼섬 오쿠노시마와 히로시마 사케 양조장 / B-0118,https://experiences.myrealtrip.com/products/5526367,ok,8,5,2,1
5905368,히로시마,[히로시마] 평화기념관 + 미야지마 이쓰쿠시마 신사 :: 유네스코 등재지 1일 투어,https://experiences.myrealtrip.com/products/5905368,ok,8,5,2,1
5765088,히로시마,신시모노세키 또는 히로시마 출발 시모노세키 2일 투어 / B-0949,https://experiences.myrealtrip.com/products/5765088,ok,8,5,2,1
